zinc_id	prot_id	smiles	net_charge	desolv_apol	desolv_pol	ph_mod_fk	true_logp	true_mwt	hba	hbd	num_aliphatic_rings	num_aromatic_rings	num_heavy_atoms	num_rotatable_bonds	chiral_centers	reactive	reactivity	tpsa	tranche_name	tranche_prefix	calalog
ZINC000004073983	30037208	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	-1	10.83	-49.4	0	4.1724	375.573	3	1	4	0	27	4	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (14, 'S'), (16, 'R'), (20, 'S'), (22, 'S'), (25, 'R')]	0	Anodyne	60	GKAARM	GK	hmdbendo
ZINC000005167145	30380972	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	-1	7.55	-47.81	0	3.9998	395.541	5	0	4	0	27	3	[(3, 'S'), (6, 'S'), (7, 'S'), (12, 'S'), (20, 'R'), (22, 'S'), (25, 'S')]	0	Anodyne	83	GIAARM	GI	hmdbendo
ZINC000012494340	32267872	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	-1	7.46	-51.16	0	3.9998	395.541	5	0	4	0	27	3	[(3, 'S'), (6, 'S'), (7, 'S'), (12, 'R'), (20, 'R'), (22, 'S'), (25, 'S')]	0	Anodyne	83	GIAFRM	GI	hmdbendo
ZINC000012494411	32267887	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	-1	7.68	-51.22	0	3.1432	391.572	4	2	4	0	28	4	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'S'), (13, 'R'), (15, 'R'), (17, 'R'), (21, 'R'), (23, 'S'), (26, 'R')]	0	Anodyne	80	GIAFRM	GI	hmdbendo
ZINC000003860283	29931762	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	0	16.65	-4.78	0	7.67680000000001	386.664	1	0	4	0	28	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'R'), (15, 'S'), (21, 'S'), (23, 'S'), (26, 'R')]	0	Anodyne	17	GKAARN	GK	hmdbendo
ZINC000003914813	82906133	C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	-1	1.8	-50.53	0	3.0547	498.706	6	3	4	0	34	7	[(1, 'R'), (13, 'R'), (16, 'S'), (17, 'R'), (18, 'S'), (21, 'S'), (23, 'R'), (27, 'S'), (29, 'S'), (32, 'R')]	0	Anodyne	126	JGAARM	JG	hmdbendo
ZINC000004654893	61657880	C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	0	6.04	-9.87	0	3.5676	334.5	3	2	4	0	24	2	[(1, 'S'), (4, 'S'), (5, 'R'), (8, 'S'), (10, 'R'), (14, 'S'), (16, 'S'), (19, 'S')]	0	Anodyne	57	EHAARN	EH	hmdbendo
ZINC000004262223	30396749	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	14.37	-1.66	0	7.46860000000001	388.68	1	1	4	0	28	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'R'), (15, 'S'), (17, 'S'), (21, 'S'), (23, 'S'), (26, 'R')]	0	Anodyne	20	GKAARN	GK	hmdbendo
ZINC000040164313	32529096	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	-1	4.47	-55.4	0	2.114	407.571	5	3	4	0	29	4	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (12, 'S'), (15, 'S'), (17, 'R'), (21, 'S'), (23, 'S'), (25, 'S'), (27, 'R')]	0	Anodyne	100	HGAARM	HG	hmdbendo
ZINC000003881614	25842803	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C	0	8.05	-14.14	0	3.6943	330.468	3	1	4	0	24	1	[(3, 'S'), (6, 'S'), (7, 'S'), (16, 'R'), (18, 'S'), (19, 'R'), (22, 'S')]	30	Mild	54	EHEARN	EH	hmdbendo
ZINC000100060554	32458663	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	0	16.59	-6.88	0	7.59690000000001	384.648	1	0	4	0	28	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'S'), (21, 'R'), (23, 'S'), (26, 'R')]	30	Mild	17	GKEARN	GK	hmdbendo
ZINC000008219876	27308065	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CCCC[C@]4(C)[C@H]3CC[C@]12C	0	17.62	0.03	0	8.41790000000001	370.665	0	0	4	0	27	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'S'), (20, 'R'), (22, 'S'), (25, 'R')]	0	Anodyne	0	FKABRN	FK	hmdbendo
ZINC000003914809	29954299	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	-1	7.66	-51.33	0	3.1432	391.572	4	2	4	0	28	4	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (12, 'S'), (15, 'S'), (17, 'R'), (21, 'S'), (23, 'S'), (26, 'R')]	0	Anodyne	80	GIAARM	GI	hmdbendo
ZINC000008219968	42728986	C[C@H](CCC[C@H](C)CO)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0	4.58	-10.5	0	4.38260000000001	436.677	4	4	4	0	31	6	[(1, 'R'), (5, 'S'), (9, 'R'), (12, 'S'), (13, 'R'), (14, 'R'), (17, 'S'), (19, 'R'), (23, 'S'), (25, 'S'), (27, 'S'), (29, 'R')]	0	Anodyne	80	IIAFRN	II	hmdbendo
ZINC000008219971	42728974	C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0	4.56	-9.38	0	4.3826	436.677	4	4	4	0	31	6	[(1, 'R'), (7, 'R'), (9, 'R'), (12, 'S'), (13, 'R'), (14, 'R'), (17, 'S'), (19, 'R'), (23, 'S'), (25, 'S'), (27, 'S'), (29, 'R')]	0	Anodyne	80	IIAFRN	II	hmdbendo
ZINC000002386791	31562937	CC(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	11.22	-3.74	0	6.35950000000001	402.663	2	2	4	0	29	5	[(3, 'S'), (7, 'R'), (9, 'R'), (12, 'S'), (13, 'S'), (18, 'S'), (22, 'R'), (24, 'S'), (27, 'R')]	0	Anodyne	40	HKABRN	HK	hmdbendo
ZINC000004081043	58175223	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	8.18	-5.86	0	4.5952	318.501	2	1	4	0	23	1	[(3, 'S'), (6, 'S'), (7, 'R'), (10, 'S'), (12, 'R'), (16, 'S'), (18, 'S'), (21, 'S')]	0	Anodyne	37	DJAARN	DJ	hmdbendo
ZINC000003833954	58408187	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	8.04	-6.49	0	4.5952	318.501	2	1	4	0	23	1	[(3, 'S'), (6, 'S'), (7, 'R'), (10, 'S'), (12, 'S'), (16, 'S'), (18, 'S'), (21, 'S')]	0	Anodyne	37	DJAARN	DJ	hmdbendo
ZINC000008219973	35436962	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0	7.93	-7.22	0	5.41020000000001	420.678	3	3	4	0	30	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'R'), (13, 'R'), (16, 'S'), (18, 'R'), (22, 'S'), (24, 'S'), (26, 'S'), (28, 'R')]	0	Anodyne	60	HKAARN	HK	hmdbendo
ZINC000004102227	58119260	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	8.04	-6.52	0	4.5952	318.501	2	1	4	0	23	1	[(3, 'S'), (6, 'S'), (7, 'R'), (10, 'R'), (12, 'S'), (16, 'S'), (18, 'S'), (21, 'S')]	0	Anodyne	37	DJAARN	DJ	hmdbendo
ZINC000013513592	27940675	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	0	4.88	-14.8	0	2.6667	346.467	4	2	4	0	25	2	[(1, 'S'), (3, 'S'), (5, 'S'), (6, 'S'), (15, 'R'), (17, 'S'), (20, 'S')]	30	Mild	74	EFEARN	EF	hmdbendo
ZINC000004215814	30373084	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	14.38	-2.09	0	7.46860000000001	388.68	1	1	4	0	28	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'R'), (15, 'S'), (17, 'R'), (21, 'S'), (23, 'S'), (26, 'R')]	0	Anodyne	20	GKABRN	GK	hmdbendo
ZINC000004428529	18781479	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	0	11.2	-13.12	0	4.7235	314.469	2	0	4	0	23	1	[(3, 'S'), (6, 'S'), (7, 'S'), (16, 'R'), (18, 'S'), (21, 'S')]	30	Mild	34	DJEARN	DJ	hmdbendo
ZINC000004097086	31949243	C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	10.95	-4.22	0	6.36110000000001	402.663	2	2	4	0	29	6	[(1, 'R'), (7, 'R'), (9, 'R'), (12, 'S'), (13, 'S'), (18, 'S'), (22, 'R'), (24, 'S'), (27, 'R')]	0	Anodyne	40	HKABRN	HK	hmdbendo
ZINC000004403043	58678535	C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	6.15	-2.61	0	4.387	320.517	2	2	4	0	23	1	[(1, 'S'), (3, 'S'), (6, 'S'), (7, 'R'), (10, 'R'), (12, 'R'), (16, 'S'), (18, 'S'), (21, 'S')]	0	Anodyne	40	DIAARN	DI	hmdbendo
ZINC000006030257	61509114	C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	6.42	-2.71	0	4.387	320.517	2	2	4	0	23	1	[(1, 'S'), (3, 'S'), (6, 'S'), (7, 'R'), (10, 'S'), (12, 'R'), (16, 'S'), (18, 'S'), (21, 'S')]	0	Anodyne	40	DIAARN	DI	hmdbendo
ZINC000012495594	42723985	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(=O)C=C[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0	9.91	-12.12	0	5.39440000000001	416.646	3	2	4	0	30	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'R'), (13, 'R'), (16, 'R'), (22, 'S'), (24, 'S'), (26, 'S'), (28, 'R')]	30	Mild	57	HKEFRN	HK	hmdbendo
ZINC000004097812	32490278	C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	0	15.55	-1.96	0	7.94490000000001	412.702	1	1	4	0	30	5	[(5, 'R'), (7, 'R'), (10, 'S'), (11, 'S'), (16, 'S'), (20, 'R'), (22, 'S'), (25, 'R')]	0	Anodyne	20	HKAARN	HK	hmdbendo
ZINC000004073895	30037200	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	0	16.4	-7.93	0	7.37290000000001	382.632	1	0	4	0	28	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'S'), (21, 'R'), (23, 'S'), (26, 'R')]	30	Mild	17	GKEARN	GK	hmdbendo
ZINC000012495952	42712074	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CCCC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C	-1	11.18	-48.27	0	4.1724	375.573	3	1	4	0	27	4	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (14, 'S'), (19, 'S'), (21, 'S'), (23, 'R'), (25, 'R')]	0	Anodyne	60	GKAFRM	GK	hmdbendo
ZINC000006491648	31510321	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C	-1	11.08	-49.47	0	4.1724	375.573	3	1	4	0	27	4	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (12, 'R'), (15, 'S'), (20, 'S'), (22, 'S'), (25, 'R')]	0	Anodyne	60	GKAFRM	GK	hmdbendo
ZINC000006036238	30547445	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CCCC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	-1	7.76	-53.19	0	3.1432	391.572	4	2	4	0	28	4	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (12, 'R'), (15, 'S'), (20, 'S'), (22, 'S'), (24, 'S'), (26, 'R')]	0	Anodyne	80	GIABRM	GI	hmdbendo
ZINC000012495991	32267894	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C	-1	7.75	-50.3	0	3.1432	391.572	4	2	4	0	28	4	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (14, 'R'), (16, 'S'), (20, 'S'), (22, 'S'), (24, 'R'), (26, 'R')]	0	Anodyne	80	GIACRM	GI	hmdbendo
ZINC000118913618	30969975	C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	-2	7.69	-93.46	0	2.7731	511.681	7	1	4	0	35	8	[(1, 'R'), (11, 'R'), (14, 'S'), (15, 'R'), (18, 'R'), (20, 'S'), (28, 'S'), (30, 'S'), (33, 'R')]	0	Anodyne	135	KIAFRL	KI	hmdbendo
ZINC000118913619	30969984	C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	-2	7.66	-92.73	0	2.7731	511.681	7	1	4	0	35	8	[(1, 'R'), (11, 'R'), (14, 'S'), (15, 'R'), (18, 'S'), (20, 'S'), (28, 'S'), (30, 'S'), (33, 'R')]	0	Anodyne	135	KIAFRL	KI	hmdbendo
ZINC000118913620	30969976	C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](OS(=O)(=O)[O-])C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	-2	1.18	-114.64	0	0.714700000000002	543.679	9	3	4	0	37	8	[(1, 'R'), (11, 'R'), (14, 'S'), (15, 'R'), (16, 'R'), (23, 'S'), (25, 'R'), (29, 'S'), (31, 'S'), (33, 'S'), (35, 'R')]	0	Anodyne	176	KEAFRL	KE	hmdbendo
ZINC000012496004	42744861	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	-2	6.18	-98.19	0	2.6277	470.628	7	1	4	0	32	6	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (12, 'S'), (15, 'R'), (17, 'S'), (25, 'S'), (27, 'S'), (30, 'R')]	0	Anodyne	126	JIABRL	JI	hmdbendo
ZINC000012496007	42744848	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	-2	6.18	-98.02	0	2.6277	470.628	7	1	4	0	32	6	[(1, 'R'), (7, 'R'), (10, 'S'), (11, 'R'), (12, 'S'), (15, 'S'), (17, 'S'), (25, 'S'), (27, 'S'), (30, 'R')]	0	Anodyne	126	JIABRL	JI	hmdbendo
ZINC000118913621	30969973	C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](OS(=O)(=O)[O-])[C@]12C	-2	1.18	-126.41	0	0.714700000000002	543.679	9	3	4	0	37	8	[(1, 'R'), (11, 'R'), (14, 'S'), (15, 'R'), (16, 'R'), (19, 'S'), (21, 'R'), (25, 'S'), (27, 'S'), (29, 'S'), (35, 'R')]	0	Anodyne	176	KEAFRL	KE	hmdbendo
ZINC000003876073	29940754	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	14.15	-2.19	0	7.30880000000001	384.648	1	1	4	0	28	4	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'S'), (17, 'S'), (21, 'R'), (23, 'S'), (26, 'R')]	0	Anodyne	20	GKAARN	GK	hmdbendo
ZINC000013542964	18792198	C[C@@H](O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	0	9.11	-9.54	0	4.5153	316.485	2	1	4	0	23	1	[(1, 'R'), (3, 'S'), (6, 'S'), (7, 'S'), (16, 'R'), (18, 'S'), (21, 'S')]	30	Mild	37	DJEARN	DJ	hmdbendo
ZINC000006129939	30969555	CCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1	0	20.63	-5.35	0	9.1298	470.782	2	0	4	0	34	9	[(7, 'S'), (10, 'R'), (15, 'S'), (16, 'S'), (19, 'R'), (20, 'R'), (28, 'R'), (32, 'S')]	0	Anodyne	26	JKAARN	JK	hmdbendo
ZINC000008217100	42731849	C[C@H](CCC[C@H](C)C=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0	6.71	-12.2	0	4.58920000000001	434.661	4	3	4	0	31	6	[(1, 'R'), (5, 'S'), (9, 'R'), (12, 'S'), (13, 'R'), (14, 'R'), (17, 'S'), (19, 'R'), (23, 'S'), (25, 'S'), (27, 'S'), (29, 'R')]	30	Mild	77	IJEFRN	IJ	hmdbendo
ZINC000008217105	42731863	C[C@@H](C=O)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0	6.72	-12.66	0	4.58920000000001	434.661	4	3	4	0	31	6	[(1, 'R'), (7, 'R'), (9, 'R'), (12, 'S'), (13, 'R'), (14, 'R'), (17, 'S'), (19, 'R'), (23, 'S'), (25, 'S'), (27, 'S'), (29, 'R')]	30	Mild	77	IJEFRN	IJ	hmdbendo
ZINC000003833952	58408252	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	0	10.5	-8.68	0	4.8034	316.485	2	0	4	0	23	1	[(3, 'S'), (6, 'S'), (7, 'R'), (10, 'S'), (16, 'S'), (18, 'S'), (21, 'S')]	0	Anodyne	34	DJAARN	DJ	hmdbendo
ZINC000003861169	31510796	CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1	0	18.33	-7.58	0	7.95950000000001	428.701	2	0	4	0	31	6	[(4, 'S'), (7, 'R'), (12, 'S'), (13, 'S'), (16, 'R'), (17, 'R'), (25, 'R'), (29, 'S')]	0	Anodyne	26	IKAARN	IK	hmdbendo
ZINC000004096710	32490090	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	8.09	-4.94	0	5.55430000000001	420.678	3	3	4	0	30	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'S'), (14, 'R'), (16, 'R'), (19, 'S'), (23, 'R'), (25, 'S'), (28, 'R')]	0	Anodyne	60	HKAARN	HK	hmdbendo
ZINC000004743114	61967081	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	0	6.03	-10.91	0	3.4877	332.484	3	2	4	0	24	2	[(1, 'S'), (4, 'S'), (5, 'S'), (10, 'S'), (14, 'R'), (16, 'S'), (19, 'S')]	0	Anodyne	57	EGABRN	EG	hmdbendo
ZINC000013781916	28067011	C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	0	6.75	-15.22	0	2.8749	344.451	4	1	4	0	25	2	[(1, 'S'), (5, 'S'), (6, 'S'), (15, 'R'), (17, 'S'), (20, 'S')]	30	Mild	71	EFEBRN	EF	hmdbendo
ZINC000012496225	32027782	C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)[O-]	-1	7.14	-56.02	0	1.8552	331.432	4	1	4	0	24	1	[(1, 'S'), (3, 'R'), (5, 'S'), (6, 'S'), (15, 'R'), (17, 'S'), (20, 'S')]	30	Mild	77	EGEFRM	EG	hmdbendo
ZINC000004096816	32490309	CC(C)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	11.08	-3.83	0	6.35950000000001	402.663	2	2	4	0	29	5	[(5, 'R'), (7, 'S'), (9, 'R'), (12, 'S'), (13, 'S'), (18, 'S'), (22, 'R'), (24, 'S'), (27, 'S')]	0	Anodyne	40	HKAARN	HK	hmdbendo
ZINC000008217220	66453064	CC[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C	0	12.02	0.5	0	6.44540000000001	288.519	0	0	4	0	21	1	[(2, 'S'), (5, 'S'), (6, 'S'), (9, 'S'), (14, 'S'), (16, 'S'), (19, 'R')]	0	Anodyne	0	CKABRN	CK	hmdbendo
ZINC000064622563	69102911	CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C	0	12.14	0.4	0	6.44540000000001	288.519	0	0	4	0	21	1	[(2, 'S'), (5, 'S'), (6, 'S'), (9, 'R'), (14, 'S'), (16, 'S'), (19, 'R')]	0	Anodyne	0	CKABRN	CK	hmdbendo
ZINC000005758832	30969909	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	11.09	-3.47	0	6.35950000000001	402.663	2	2	4	0	29	5	[(6, 'R'), (8, 'R'), (11, 'S'), (12, 'S'), (13, 'R'), (18, 'S'), (22, 'R'), (24, 'S'), (27, 'R')]	0	Anodyne	40	HKAARN	HK	hmdbendo
ZINC000005751264	30969924	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	11.07	-3.8	0	6.50360000000001	402.663	2	2	4	0	29	5	[(1, 'R'), (9, 'R'), (12, 'S'), (13, 'S'), (18, 'S'), (22, 'R'), (24, 'S'), (27, 'R')]	0	Anodyne	40	HKAARN	HK	hmdbendo
ZINC000006036327	78350894	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0	6.24	-4.92	0	5.47440000000001	418.662	3	3	4	0	30	5	[(1, 'R'), (9, 'R'), (12, 'S'), (13, 'S'), (14, 'S'), (19, 'S'), (23, 'R'), (25, 'S'), (28, 'R')]	0	Anodyne	60	HKAARN	HK	hmdbendo
ZINC000004096811	32490321	CC(C)CCC[C@@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	0	11.62	-2.83	0	6.50360000000001	402.663	2	2	4	0	29	5	[(6, 'R'), (9, 'S'), (12, 'S'), (13, 'S'), (18, 'S'), (22, 'R'), (24, 'S'), (27, 'S')]	0	Anodyne	40	HKAARN	HK	hmdbendo
ZINC000118913631	30969971	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C=O)C[C@@H](O)[C@@H]12	0	1.32	-13.66	0	1.7174	364.482	5	3	4	0	26	3	[(1, 'S'), (4, 'R'), (7, 'S'), (10, 'S'), (11, 'S'), (14, 'S'), (19, 'R'), (23, 'R'), (25, 'S')]	30	Mild	94	FDEFRN	FD	hmdbendo
ZINC000004416998	61218256	C[C@]12CC(=O)[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	0	5.17	-12.6	0	2.7466	348.483	4	2	4	0	25	2	[(1, 'S'), (5, 'S'), (6, 'S'), (9, 'R'), (11, 'R'), (15, 'S'), (17, 'S'), (20, 'S')]	0	Anodyne	74	EFABRN	EF	hmdbendo
ZINC000004096764	60413869	C[C@]12CC(=O)[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	0	7.6	-16.56	0	2.9548	346.467	4	1	4	0	25	2	[(1, 'S'), (5, 'S'), (6, 'S'), (9, 'R'), (15, 'S'), (17, 'S'), (20, 'S')]	0	Anodyne	71	EFABRN	EF	hmdbendo
